,objId,time,ra,dec,dradt,ddecdt,phase,solarelon,helio_dist,geo_dist,magV,trueAnomaly,velocity,fieldDec,fieldRA,filter,fiveSigmaDepth,night,observationStartMJD,rotSkyPos,seeingFwhmEff,seeingFwhmGeom,solarElong,visitExposureTime,dmagColor,dmagTrail,dmagDetect,mag,SNR
37,236,60122.286811393016,284.94766199487964,1.4604742954618664,0.0597608605539599,0.0100202037127175,0.3103932743951991,153.56378486145445,83.54005688991317,82.62856656207312,23.997062441816816,-5672.28217179515,0.0605950900370171,0.4168327629004453,286.6038457369087,i,23.537701531396653,269,60122.286811393016,169.8258095449392,1.0013036416857275,0.875071593465668,153.91984207049208,30.0,-0.7822283223966728,0.0028050637137858,0.0017051255056249,23.21653924492577,6.6922837022749
38,236,60122.28726011761,284.9476888145425,1.4604787910002208,0.0597610022000224,0.0100201512558822,0.3103914722425416,153.56394385930977,83.54007082511718,82.62857928118824,23.99706290649376,-5672.28217179515,0.0605952210586102,2.360885338878859,284.54173156195026,i,23.52847024034766,269,60122.28726011761,170.9816392645832,0.9976754276475612,0.8720892015262954,152.84301659536266,30.0,-0.7822283223966728,0.0028233637927389,0.0017167953437839,23.216551379440872,6.636488033670925
39,236,60138.21956575007,285.8951894830769,1.608642209886181,0.0589606814146707,0.0085899020729386,0.2845478217152002,155.75781727682255,84.05122575332965,83.12320403321961,24.01993423452112,-5672.28217179515,0.0595831215236746,1.09221702221383,283.8847787479332,r,23.952709983019204,285,60138.21956575007,168.70183315241346,1.0718663858602704,0.9330741691771424,155.69899810114816,30.0,-0.400341028121062,0.0024034209864171,0.0014504191633381,23.621043625563395,6.756249013341988
40,236,60138.22001323902,285.8952158715612,1.608646052865736,0.058960768634633,0.0085898499140831,0.2845482711958809,155.75777309520635,84.05124056717852,83.12321920090638,24.019935071654174,-5672.28217179515,0.0595832003129506,2.4504753240002257,286.3155385263922,r,23.988104327595707,285,60138.22001323902,164.86825370088297,1.036106128944198,0.9036792379921308,155.03317323948824,30.0,-0.400341028121062,0.0025549159139873,0.0015461680790952,23.621140211612207,6.975631999538208
41,236,60147.23876020074,286.4276026664437,1.682589533860631,0.0588233629122632,0.0078173402508427,0.3056759078110619,153.71135012450614,84.35496471065015,83.44273649896702,24.03882632807169,-5672.28217179515,0.0593405327993039,3.3084338617760336,287.4968694959887,r,23.70023233474957,294,60147.23876020074,247.56483683963816,1.293870219541772,1.1155613204633366,152.85228459410467,30.0,-0.400341028121062,0.0016928393862299,0.0010069089007523,23.63949220885138,5.283891884387923
42,236,60166.08139574657,287.54066163808744,1.8161130229889613,0.0591284453282866,0.0064068044344683,0.401769060408862,143.98006012292956,85.02247978754595,84.20036598485892,24.08779965311528,-5672.28217179515,0.0594745339620388,2.184149944373831,286.8472676914007,g,24.81855373527221,313,60166.08139574657,207.16974566662944,0.7722396439200808,0.6867809873023064,143.19985136016163,30.0,0.5146696780753146,0.004283065898022,0.002664293361717,24.605133624552312,6.069627469023948
43,236,60179.09165915223,288.3161540943441,1.8941135061288128,0.0598064612088903,0.0056232208863737,0.4794458143887534,134.97249637424642,85.50894681886119,84.79108301163197,24.125051239620102,-5672.28217179515,0.0600702373515159,2.9620495492061387,287.91443920047857,i,23.62801684872079,326,60179.09165915223,239.62290156067252,0.9059653749032234,0.7967035381704496,134.24872603360402,30.0,-0.7822283223966728,0.0032973944370472,0.0020209586778754,23.344843875901304,6.465878380107545
44,236,60199.04468541088,289.5277829012005,1.9974996051635543,0.0613932678048652,0.0048259776771876,0.5811318577625622,119.60859657365307,86.29467670683908,85.79281951789841,24.18282498753902,-5672.28217179515,0.0615826549630707,0.8883144487397611,290.71470461175863,r,23.930287265122413,346,60199.04468541088,256.39500256032983,1.120765180039463,0.9732689779924384,120.90954059452652,30.0,-0.400341028121062,0.0023616741844495,0.0014241046128127,23.783908064030772,5.711360423052389
45,236,60200.03247671612,289.58864311368575,2.0022509850607317,0.0614854544098542,0.0048001614961326,0.5852096648558313,118.8180903835515,86.33480325956799,85.84512777564451,24.185649458287266,-5672.28217179515,0.0616725437644274,2.3802397226602623,291.4113857899687,g,24.89159527658325,347,60200.03247671612,139.51855333723174,0.7287477379333662,0.6510306405812271,120.59489899721252,30.0,0.5146696780753146,0.0050683059605462,0.0031865081116186,24.7035056444742,5.931731084242304
46,236,60200.048853466375,289.58965034798933,2.002329539805975,0.0614885648545806,0.004799168739305,0.5852789001989269,118.80496408554016,86.33546949108354,85.84599737208944,24.18569655139695,-5672.28217179515,0.0616755675163536,2.3802397226602623,291.4113857899687,r,24.249419056556142,347,60200.048853466375,148.82366812657344,0.8311436845725677,0.7352001087186507,120.58086421037692,30.0,-0.400341028121062,0.0040342693146857,0.0025005849045153,23.787856108180403,7.598679514341254
