ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),V,V(H=0),fiveSigmaDepth,filter,seeingFwhmGeom,MaginFilterTrue,AstrometricSigma(mas),PhotometricSigma(mag),SNR,AstrometricSigma(deg),MaginFilter,dmagDetect,AstRATrue(deg),AstDecTrue(deg),detectorID
745,429017.0,60632.04208166154,30509551103.034843,65.21239492160116,12.173285375622982,0.015128661901636,-43.21051217043766,0.0099530045059839,21819713808.30769,4801299750.0303,-20840645437.1886,48.06374450546668,100.97588657583395,6.667945798518404,83047342.30223858,112261288.77007864,48659481.976754144,-25.132419187527194,15.646090960459096,6.607916671378425,0.2652705887496012,24.56922051891059,23.165198271908658,24.602087404209367,r,0.5878102452815358,24.39722051891059,59.407026509844265,0.16678182480491144,6.022715154119703,1.6501951808290075e-05,24.26180802856934,0.00022743106669663763,12.173315495246731,-43.21051124429453,68.0
745,429018.0,60632.0424983282,30509553450.69632,65.21322736583748,12.173333841779197,0.0151286450538434,-43.21048637573036,0.0099531444837333,21819715538.226467,4801303384.372249,-20840645197.194717,48.063744509626815,100.9758865916678,6.667945808807592,83046437.51374733,112261852.02593233,48659719.86056739,-25.13359743694213,15.6458938185642,6.607847930278034,0.2652709733867304,24.56922086380538,23.16519861680345,24.60253639730641,r,0.5877346727506606,24.39722086380538,59.376118899388196,0.16671891010732878,6.025166978455026,1.6493366360941163e-05,24.253886327993143,0.00022749215289250018,12.17332179885257,-43.210507097179736,68.0
745,429019.0,60632.04291499486,30509555798.387768,65.2140601718746,12.173350478973362,0.0151286288134009,-43.21050890346322,0.009953284516646,21819717268.14525,4801307018.714185,-20840644957.20083,48.06374451378576,100.97588660749987,6.667945819096333,83045532.68284069,112262415.27463904,48659957.74190595,-25.134775596498223,15.645693904637392,6.6077791886919925,0.2652713579903273,24.569221208696955,23.165198961695022,24.590420835741668,r,0.5938936639560384,24.397221208696955,60.625414275017015,0.16842581145519503,5.959298547124147,1.6840392854171392e-05,24.46078752355144,0.00022280194068031236,12.17332810245148,-43.21050295000663,68.0
745,429020.0,60632.04333166152,30509558146.109222,65.21489333448542,12.173300679591932,0.0151286131805972,-43.2104964463737,0.009953424603929,21819718998.06403,4801310653.056133,-20840644717.206947,48.063744517944464,100.97588662333034,6.667945829384629,83044627.80951904,112262978.51610082,48660195.62077059,-25.135953658924915,15.64549121892037,6.607710446602507,0.2652717425617662,24.569221553585542,23.16519930658361,24.59086281489128,r,0.5938201228694828,24.397221553585542,60.59448677482972,0.1683633059153417,5.961686998080352,1.683180188189714e-05,24.462442331983148,0.00022285969441970327,12.173334406043796,-43.21049880277515,68.0
745,429021.0,60632.043748328186,30509560493.85768,65.21572684737195,12.173334619614707,0.0151285981557355,-43.21051219214145,0.0099535647446094,21819720727.9806,4801314287.393436,-20840644477.213367,48.06374452210174,100.97588663915911,6.667945839671339,83043722.89494266,112263541.74949796,48660433.49685724,-25.13713161544283,15.645285761938949,6.607641704079877,0.2652721270996732,24.569221898470563,23.165199651468637,24.591301289353304,r,0.593748035599437,24.397221898470562,60.56390675955198,0.16830131796014486,5.964057426813139,1.6823307433208883e-05,24.40460663398481,0.00022291638954691543,12.173340709621684,-43.21049465549056,68.0
745,429022.0,60632.04553073559,30509570537.353924,65.21929627662499,12.173379184881298,0.0151285407517728,-43.210487237856654,0.0099541648219965,21819728128.18742,4801329834.29791,-20840643450.57304,48.063744539877135,100.97588670685234,6.667945883670919,83039851.38854995,112265951.05419146,48661451.05108668,-25.142169306848043,15.644375582051136,6.60734763222426,0.2652737716754028,24.569223373775053,23.16520112677312,25.050923155612722,g,0.6155426811752698,24.871223373775052,63.530505060057585,0.17034703636043477,5.886741661269088,1.764736251668266e-05,24.826403930020522,0.0002074242374972158,12.173367674890864,-43.21047691364952,68.0
745,802025.0,61266.419616014005,33444012454.047405,48.253749692156894,23.182813238359756,0.0114310067810488,-37.66883093489634,0.0050393682060397,24453465130.495384,10334481753.2513,-20475232887.43453,48.0596625158105,100.964150163384,6.668248903138875,118244462.79380244,-86962075.44469531,-37701957.24184572,17.87990890040855,21.52822726829333,9.206071448628144,0.2178164017475933,24.9624837099174,23.558461462915467,24.286591915042788,r,0.7489562714101458,24.7904837099174,142.63931569789065,0.2986651188981374,3.158190847350424,3.962203213830296e-05,24.224823320898338,6.811856232696424e-05,23.182798814547503,-37.66885591120952,68.0
745,631318.0,60995.065618860666,32084706683.917236,73.44382951660937,18.683460487198886,0.0114461073778632,-40.128970090444646,0.0094858961368072,23326923896.5764,7967786952.231134,-20631536459.26303,48.05997982796436,100.96888737629187,6.668155341257818,87831324.09485109,109248876.06927627,47353568.39334392,-24.51399160490075,16.52905927096672,6.993674641927044,0.2411883034035308,24.784931041672937,23.380908794671008,24.794443849630618,g,0.771393184366631,25.086931041672937,121.24069554925713,0.2518387176877637,3.8305482593020055,3.3677970985904754e-05,24.532222034695828,9.971288161487284e-05,18.683492103268847,-40.12889039228092,69.0
745,429023.0,60632.04595726947,30509572940.86663,65.22015134278446,12.173369736120776,0.0151285286675844,-43.21047717617889,0.0099543085581961,21819729899.073467,4801333554.706935,-20840643204.895718,48.0637445441284,100.97588672304695,6.667945894197973,83038924.81337447,112266527.58513004,48661694.54737709,-25.143374471637035,15.644150256984782,6.607277258557713,0.2652741651339922,24.569223726809856,23.165201479807926,25.05172068248224,g,0.615245362870959,24.871223726809855,63.45579620531406,0.17023301709021943,5.891001901488532,1.7626610057031683e-05,24.856391682377275,0.00020762723974269984,12.173374127725731,-43.21047266782857,71.0
745,429024.0,60632.04637393613,30509575288.807392,65.22098695014476,12.173399828993979,0.0151285174797852,-43.210458270626155,0.0099544490183806,21819731628.992207,4801337189.048792,-20840642964.901836,48.06374454828054,100.97588673886534,6.667945904481036,83038019.6305128,112267090.77065451,48661932.40817137,-25.1445516044524,15.643927342304252,6.607208512261987,0.2652745494554298,24.569224071674228,23.16520182467229,25.00670770810101,g,0.639127058606234,24.871224071674227,68.54362849158251,0.17678466423126404,5.6551373397070615,1.9039896803217366e-05,24.868595067631137,0.00019240633149520395,12.173380431277227,-43.21046852017033,71.0
745,429025.0,60632.04679060279,30509577636.77576,65.22182286967964,12.17339335893189,0.0151285069018704,-43.21045783736064,0.0099545895261862,21819733358.90911,4801340823.386797,-20840642724.90821,48.06374455243128,100.97588675468188,6.667945914763422,83037114.4062364,112267653.94750744,48662170.266238734,-25.145728578529056,15.643701658823826,6.607139765390119,0.2652749337419627,24.56922441653488,23.165202169532947,25.006902258427466,g,0.6390603527092983,24.87122441653488,68.5247991224938,0.17675589701328498,5.656134682733303,1.9034666422914944e-05,24.800309150806797,0.0001924487971594995,12.173386734817504,-43.21046437245795,71.0
745,429026.0,60632.047207269454,30509579984.776203,65.22265909773155,12.17338075595626,0.0151284969340695,-43.2104670907828,0.0099547300810845,21819735088.82748,4801344457.727872,-20840642484.91438,48.063744556581725,100.9758867704969,6.667945925044909,83036209.1388245,112268217.11666332,48662408.12203284,-25.146905388845564,15.643473206533823,6.607071017793428,0.265275317993591,24.569224761392352,23.165202514390423,25.007092934694644,g,0.6389952149858837,24.87122476139235,68.50637484362433,0.1767277079023261,5.657112298781856,1.9029548567673427e-05,24.843710079390547,0.00019249034117963258,12.173393038358816,-43.21046022468352,71.0
745,429027.0,60632.04762393612,30509582332.807262,65.22349562851574,12.173398647273928,0.0151284875766351,-43.21046229591607,0.0099548706821891,21819736818.7462,4801348092.069694,-20840642244.920498,48.06374456073146,100.9758867863102,6.667945935325951,83035303.8288586,112268780.27766442,48662645.97540242,-25.14808202738827,15.64324198601407,6.607002269498075,0.265275702210315,24.569225106246463,23.16520285924453,25.007279738474054,g,0.6389316445010804,24.871225106246463,68.48835517175584,0.1767000964081469,5.658070185783724,1.902454310326551e-05,24.82003653943892,0.0001925309632179379,12.17339934189746,-43.21045607684962,71.0
745,429028.0,60632.04804060278,30509584680.86845,65.22433245659943,12.173403191185457,0.0151284788298107,-43.210431677789764,0.0099550113286731,21819738548.66492,4801351726.411517,-20840642004.926624,48.06374456488,100.97588680212186,6.667945945606548,83034398.47653693,112269343.4302918,48662883.826297045,-25.14925848664365,15.643007997770733,6.606933520501077,0.2652760863866389,24.56922545109629,23.16520320409436,25.007462671298953,g,0.6388696403427632,24.87122545109629,68.47073963478344,0.17667306205148636,5.6590083416861905,1.9019649898550955e-05,24.80887089254463,0.00019257066294433689,12.173405645432354,-43.21045192895712,71.0
745,429029.0,60632.04845726944,30509587028.959766,65.22516957672372,12.173355989405536,0.0151284706938335,-43.21046104060551,0.0099551520197389,21819740278.58364,4801355360.75334,-20840641764.93274,48.06374456902782,100.9758868179319,6.667945955886016,83033493.08186607,112269906.57444575,48663121.6747167,-25.150434759348897,15.642771242280922,6.606864770784888,0.2652764705349283,24.569225795943797,23.16520354894186,25.00764173466433,g,0.6388092016215577,24.871225795943797,68.4535277719127,0.17664660436458862,5.6599267644338225,1.9014868825531306e-05,24.626859297101507,0.0001926094400360968,12.1734119489637,-43.210447781006025,71.0
745,429030.0,60632.0488739361,30509589377.081223,65.22600698362925,12.173395342479239,0.0151284631689363,-43.21045699736647,0.0099552927545886,21819742008.50236,4801358995.09514,-20840641524.93886,48.06374457317467,100.97588683374012,6.667945966164812,83032587.64485282,112270469.71002673,48663359.52066136,-25.151610838242444,15.642531720040822,6.606796020331967,0.2652768546455659,24.569226140787443,23.16520389378551,25.00781693002704,g,0.6387503274708015,24.871226140787442,68.43671913323766,0.17662072289022213,5.6608254520017764,1.9010199759232684e-05,24.924865622967506,0.00019264729417710761,12.173418252491809,-43.210443632996274,71.0
745,429034.0,60632.05191727233,30509606528.68567,65.23213160914956,12.173433994110383,0.0151284267596945,-43.21041332845321,0.0099563219352391,21819754643.83609,4801385540.343354,-20840639772.02252,48.06374460343793,100.97588694915368,6.667946041221113,83025973.0455503,112274582.58543468,48665096.673426494,-25.160194363444404,15.640698394689815,6.60629384272986,0.2652796590945647,24.56922865941741,23.16520641241548,24.1258852684537,i,0.5872084163917579,24.278228659417408,81.56202718250513,0.2245420663576715,4.352557378811679,2.265611866180698e-05,23.973155065997215,0.00022796207478919422,12.173464293413716,-43.21041333413525,71.0
745,416506.0,60610.04438516092,30390001264.682865,59.96845595245354,11.851194507511991,0.0141156806939521,-43.41446759304929,0.0085375273470082,21728382687.54979,4609424959.125348,-20853315763.336277,48.0642482490789,100.9764005548136,6.66794930271983,123608077.0957138,75812671.75651947,32860295.60388944,-16.903726750691877,23.007526395484195,9.809463327838262,0.2396486036137979,24.55042306422098,23.14640081721905,24.565193983446548,g,0.9024866605663255,24.85242306422098,141.04005740372136,0.25076273330391097,3.8489647478781968,3.917779372325594e-05,24.505846767020714,7.785949964203448e-05,11.851166277942408,-43.4144952801358,75.0
236,139039.0,60057.39767392938,12187874315.739508,15.318425796912209,280.8006255957689,0.0692120396973635,0.6309268872940801,0.0150800351646976,2157169745.313233,-12045725661.143372,101918991.840229,186.17233807172283,-5.738780954227885,27.272353824923123,-126608707.59051128,-74483280.55375166,-32288237.02050847,15.996401871425617,-23.02393523936104,-10.022818719005958,0.6656149061722143,23.99868855321797,19.23826653930653,23.95692306518034,r,0.9512467141766422,23.82668855321797,101.89966269426051,0.17756386711588712,5.628246016255571,2.830546185951681e-05,23.80124910530712,0.001971164928546273,280.80065002286943,0.6309277543882604,76.0
745,10407.0,59867.117014691496,28282607321.94036,37.00043999516551,354.0708653275654,0.0215446977218035,-48.869510841920565,0.0062663353569592,18642993641.37715,-1871746034.8126285,-21281172073.016563,48.0827880028174,100.98415837950144,6.663613530663316,138892255.2163075,49997152.74683182,21669251.608523056,-11.316321459157532,25.738698690700485,10.982893393939651,0.2649976941397894,24.242403654297277,22.838381407295344,24.283325768040278,r,0.7661121380096101,24.070403654297277,76.42366238994659,0.16565562173258008,6.066886239577585,2.1228795108318494e-05,24.232923170727968,0.000145707356154964,354.0708059930403,-48.86951058445232,78.0
873,32829.0,59907.119859530096,10930461785.096895,100.72088720869831,43.32977853609896,0.0687239069701908,12.320371076039573,0.0085781676064301,7838413322.112012,7446801610.1905985,2383938716.738512,-60.01065452130081,185.92950430872324,45.627188164473225,70533490.98197751,119091056.76237014,51620150.463864565,-26.901480872525383,13.279173236583905,5.615737861728401,0.2283850979013233,22.06475918325533,18.725965206526496,24.0126512747948,r,0.8249296059009994,21.89275918325533,18.08879141954441,0.032571217724842526,32.83672196670707,5.024664283206781e-06,21.857875971709372,0.002392482439814722,43.32978874907791,12.320375882169262,81.0
873,32862.0,59907.13595451116,10930601883.29548,100.77148991385572,43.33089671224201,0.0687215008942234,12.320506065813651,0.0085742894829821,7838329898.956605,7447060078.056148,2384002144.874727,-60.01065533817126,185.92950328494817,45.62718783449567,70496056.17829037,119109500.97901282,51627957.72608259,-26.93763325262657,13.247153143958965,5.612833566126401,0.2285727208234523,22.06484368971285,18.726049712984015,23.51351978151351,i,0.8496435505528634,21.773843689712848,23.740110422115052,0.04491492853185669,23.676617290355946,6.594475117254181e-06,21.78004936997357,0.0022554389654965965,43.33089483662044,12.320513916374177,81.0
745,198316.0,60193.25881710368,28972022180.27185,33.33301869215037,2.9233549001071992,0.0180284299607634,-46.67366694164488,0.0048873452407655,19997656364.00167,973601932.4061546,-21093373671.568817,48.07347289454539,100.98260455775112,6.666437786913841,144301140.42097476,-40245001.85040825,-17450598.972346894,8.138027187946916,26.44086325904804,11.287863371343258,0.2029294331496267,24.339434778867943,22.93541253186601,24.139073851793672,r,0.6900699457005428,24.167434778867943,85.55896452144216,0.2026720696267486,4.872654823115322,2.3766379033733933e-05,23.94124511300985,0.00013232554002912377,2.923372305280275,-46.67369105510502,86.0
873,233847.0,60268.18680471108,14871860581.535896,147.30113679004856,65.85153224807505,0.0347674389765675,14.633554637736852,0.000696046749063,5966726218.429797,13244284985.41062,3806620632.478144,-60.03192629227198,185.9067051811647,45.62014937237535,79971789.6618183,114086004.1963863,49449479.88192167,-25.87654046954858,14.902940392610624,6.360901983622869,0.1124059601475743,23.37330315168053,20.0345091749517,23.5933872513411,i,0.7291371199104297,23.08230315168053,55.95571977277151,0.12869639519082257,7.946290547080466,1.554325549243653e-05,23.054222455524286,0.0007579754945467236,65.85152907897138,14.633563602271323,86.0
873,232195.0,60264.23887630295,14821977163.250029,145.14283457474883,65.71297506707424,0.0351473894157427,14.630913549251304,0.0006537558230784,5987193173.991689,13180902927.121716,3791067137.180299,-60.03186452898813,185.9068777407113,45.62019781633607,88487783.5497791,108811943.9535709,47162922.69910378,-24.75052230909092,16.37968573175511,7.04233208018498,0.1441914055942551,23.365148224781738,20.026354248052908,23.960780720739674,r,0.8571700763583041,23.193148224781737,52.3337569171269,0.10336514040977386,10.011823724527417,1.4537154699201916e-05,23.130517353115543,0.0005606023251234354,65.71298832203405,14.630908512727766,87.0
873,232228.0,60264.255050149724,14822180022.680552,145.19135105167615,65.71354793471716,0.0351474986511658,14.630901060223946,0.0006504352312556,5987109324.86146,13181162591.385284,3791130856.9049582,-60.03186506578645,185.9068768043305,45.620197525622665,88453184.25887316,108834801.64835796,47172761.916194536,-24.76761269481059,16.334237888198416,7.0396378717794486,0.1440540619528426,23.36518124061329,20.02638726388446,23.628742357806857,i,0.7548874340961141,23.07418124061329,55.71080016149384,0.12401645280234173,8.264292062816043,1.5475222267081622e-05,22.950793402432513,0.0007226898141929983,65.71355678920251,14.630919059540917,87.0
745,231221.0,60263.042908854375,29244950250.877106,54.39786135396288,4.177854695675933,0.019162541156269,-46.176646581716824,0.0094535334577532,20287457016.859173,1582366018.1171474,-21053184525.61088,48.07113627255686,100.98145928745916,6.666684841848921,90990301.73827992,107104434.12426507,46424964.13211552,-23.980109328773903,17.10424360217687,7.24107464956584,0.2815295790755628,24.38743830920702,22.983416062205087,24.127960332530275,r,0.8791555114475178,24.21543830920702,114.67665767174432,0.21284375794069327,4.617420792363227,3.185462713104009e-05,24.009669352747657,0.00012232230691017873,4.177781069719114,-46.176701007736966,91.0
873,233194.0,60267.21235370126,14859476294.04183,146.79761142628496,65.81747830229921,0.0348549202190033,14.632887114618208,0.0006820974922314,5971777980.509572,13228640701.064518,3802781639.230917,-60.03192432938186,185.90673698731015,45.62015699559815,82110271.06656429,112834426.59298174,48906790.44560869,-25.628077476709773,15.247268420513215,6.532042518406982,0.1199636283495399,23.37127993569413,20.032485958965296,23.663923861316345,i,0.7325343733133858,23.08027993569413,52.76253225769362,0.12097809340107321,8.48393480376418,1.465625896047045e-05,23.02856508642939,0.0007547379332419666,65.8174707150286,14.632895766307044,92.0
873,233227.0,60267.22840803218,14859679949.73072,146.8461379261537,65.81801618793668,0.0348535309289405,14.632919288398357,0.0006788074255755,5971694751.357355,13228898444.9274,3802844887.694524,-60.03192443325857,185.9067364049587,45.62015684657665,82074707.51323235,112855545.87130705,48915849.087140895,-25.649071433569432,15.203564989895902,6.529277432091266,0.1198352440062705,23.37131271843653,20.0325187417077,23.807798530986986,r,0.9717840383366337,23.19931271843653,67.94439268541892,0.11843993255498345,8.676066365221397,1.8873442412616365e-05,23.133091587467064,0.00042896820715933326,65.81803027411509,14.632906690492089,92.0
745,349698.0,60505.36093213585,30011076890.014404,24.735012725840924,10.211857859381723,0.0195603478590251,-44.02691555719421,0.0044613260506573,21293711528.23089,3696250059.009289,-20913614818.104927,48.065905009666416,100.9777689397947,6.667540190491515,57137396.64127536,-129297862.24822275,-56051924.68833251,27.1753653575462,10.571847022040927,4.410974812501939,0.2637592435718962,24.498918842378263,23.094896595376333,23.528237209970104,r,1.484272506312897,24.326918842378262,369.38647104605576,0.3766043511619013,2.411810109669374,0.00010260735306834882,23.450427119465044,3.5202449957160676e-05,10.211720205331982,-44.02685653073975,93.0
111,91531.0,59995.25597331464,14152830372.8925,138.50749410294262,148.0466669920611,0.0335001367016869,16.062118431391585,-0.0321573434629852,-11668989489.825514,7263450476.672042,3944300771.555284,-198.3048856055892,-18.616269600650305,-60.46657309500692,-129381335.66135894,65765304.60717372,28506279.38398927,-14.989292643416336,-24.41913951334524,-10.41346838911685,0.0716431365547514,23.897056542638754,19.811009647386825,24.00516873693135,r,0.7775035164132162,23.725056542638754,73.03652281593104,0.1565373089628223,6.447968549934314,2.028792300442529e-05,23.8061578689936,0.0012185390546533782,148.04665438191006,16.06211816139914,95.0
745,19694.0,59882.058443116366,28332746624.711933,40.4533672748597,354.40067623752833,0.0224603832861747,-48.767960480720596,0.0073113338779316,18705057146.51071,-1741398509.4286888,-21272570766.696465,48.08245683668528,100.98415455223116,6.663770802975636,119765962.57981367,80689567.3724767,34975212.96612893,-18.04670604004135,22.318851797189847,9.50489381108549,0.2845269348827364,24.251307200490203,22.84728495348827,24.15353194708317,r,0.8151908547935212,24.079307200490202,91.98480322943718,0.18608042867513327,5.349043611873935,2.5551334230399216e-05,23.93419858576637,0.00014611516548403074,354.4006606270365,-48.7679720578031,95.0
707,90957.0,59994.34899237037,20759112229.58031,34.53089407533652,178.0472908107472,0.0010181396928339,-30.73714624596561,-0.0314184036279106,-17960725703.042343,675622068.8017386,-10580675004.26412,22.332231060211505,-29.128403403387026,-141.22851385607214,-128194887.30870365,67636231.28750463,29318662.47612435,-15.181814562520074,-24.17424578836013,-10.320065420420208,0.3063493512316057,25.66360018289821,21.50634789381328,25.166346910850553,g,0.5412094591523124,25.96560018289821,135.08095160353358,0.37677091267802915,2.4105483275967696,3.75224865565371e-05,25.090779003304288,0.0011999503499256505,178.04729852108292,-30.73715781998176,96.0
745,341653.0,60496.33594971962,29992477935.54662,22.772936096365243,10.030125071163013,0.0205665468857543,-44.0677080772611,0.0045467051663309,21256234623.952072,3617517946.47424,-20918813485.874687,48.06617137932376,100.97810294155252,6.667593896459287,35410883.30965453,-135720976.76460266,-58835993.892789885,28.676588935133665,6.620657472803551,2.7128331339930862,0.2746346433016975,24.496942265481067,23.09292001847913,24.15052000795359,g,1.2816147958710042,24.798942265481067,278.05698955202297,0.33493507672620004,2.76729836316128,7.723805265333972e-05,23.95214308132644,5.184293178106411e-05,10.029940267567552,-44.06762925960788,96.0
745,341696.0,60496.356597867576,29992518593.79754,22.808511836425478,10.030462360523643,0.0205577805618907,-44.06748082585044,0.0045514272545961,21256320367.48338,3617698077.716405,-20918801591.791523,48.06617058945703,100.97810187446956,6.66759364394844,35461997.51581297,-135709138.49343508,-58831150.54168019,28.625896406115796,6.649899092181339,2.7169336281208807,0.2746111723093264,24.49694688665909,23.092924639657163,23.815632326031896,r,1.126533248879621,24.324946886659088,215.3167037965455,0.2999613527681125,3.142580622304012,5.9810195499040416e-05,23.64075044340196,6.705773194314245e-05,10.030364835859094,-44.06753533055656,96.0
388,14122.0,59873.17860075622,18201658986.00613,343.06337973036943,342.33794443891964,0.02970537015202,-33.188304437392695,0.0037652587134295,14646720818.108715,-4558617627.994303,-9936167306.036884,294.49561067779416,22.24897683249076,-165.91884595074265,132193919.88130838,62974699.18246084,27293672.778749038,-14.363258286999365,24.53365459228224,10.475394304121656,0.4043883973445163,24.25135701249607,20.94809873278967,24.56221596435371,g,0.8520572614985403,24.55335701249607,101.91815462869873,0.19650003863561905,5.040447709713292,2.831059850797187e-05,24.350417259911016,0.0003100962142367018,342.33790258406253,-33.188304148866074,98.0
694,189329.0,60165.31196094849,23828798125.86856,135.35101403874293,338.9216976644881,0.0017267347650986,-23.306732417228083,0.0209401882945729,20529494506.93335,-7966972751.253798,-9469729937.445345,176.1918538369276,-31.93432911745485,47.53797148398853,109409173.10878734,-96395111.5526033,-41790407.1493177,20.16583083929675,20.006147036461574,8.49688096069514,0.1266475874604819,24.645207560965925,22.07678456509044,23.9109921916876,i,0.6427324068338927,24.354207560965925,115.9555267516222,0.284493807366331,3.338189805128452,3.220986854211728e-05,23.8578688357639,0.0003801393410432527,338.9216827929184,-23.306720403502656,98.0
745,343650.0,60498.34086735269,29996485227.643764,23.171778653815323,10.071034635972751,0.0203405854553847,-44.058450628669284,0.004519985749278,21264560231.80407,3635008507.935828,-20917658583.909027,48.06609583250234,100.9780011536011,6.667570198356317,40326588.87438869,-134559273.81985164,-58332562.8394769,28.40342868936937,7.519148970953726,3.0981910954152085,0.2724148211524769,24.49740433564736,23.093382088645427,23.40793304002608,i,1.041612550186828,24.20640433564736,259.2710294955256,0.37654307991238134,2.4122745519510773,7.201973041542379e-05,23.326074147092843,7.685875943636381e-05,10.07109973667827,-44.05848901096351,98.0
745,343675.0,60498.35264975998,29996508827.053062,23.192628317828586,10.07133746627295,0.0203358010176812,-44.058447257129565,0.0045227714442013,21264609159.3053,3635111295.591001,-20917651796.847557,48.06609540039615,100.97800057490052,6.667570067594255,40355488.58869539,-134551611.20902222,-58329407.70072026,28.3738775326308,7.534750063309229,3.1005101446751686,0.2724007047607867,24.497406885105125,23.0933846381032,24.04841908615769,r,0.920484089663353,24.325406885105124,142.50781871502733,0.24867889494291956,3.8850868290194436,3.9585505198618705e-05,23.94947288120592,9.838353467648947e-05,10.071339369095826,-44.05843573837707,98.0
745,343677.0,60498.353483093306,29996510496.97628,23.19413287382013,10.071422845540837,0.0203354793744428,-44.05844570561796,0.004522973230626,21264612619.79679,3635118565.4453335,-20917651316.81959,48.06609536984132,100.9780005339831,6.667570058352066,40357531.43185768,-134551068.67002097,-58329184.45805923,28.37175927526849,7.535774395736666,3.1006742281212163,0.2723997054206674,24.49740706533189,23.09338481832996,24.050280539345184,r,0.9195906427122592,24.325407065331888,142.12989020724282,0.24830185254986423,3.89168769211172,3.9480525057567453e-05,23.969955244319472,9.857271215760814e-05,10.071356315462298,-44.05843196931721,98.0
745,343678.0,60498.35389975997,29996511331.978622,23.194886562811245,10.071340842458653,0.0203353193951537,-44.05845825894396,0.0045230743484385,21264614350.042706,3635122200.372854,-20917651076.805595,48.06609535456582,100.97800051352434,6.667570053730128,40358552.7963197,-134550797.3729304,-58329072.83228693,28.370698857177363,7.536282606693686,3.1007562727800724,0.2723992057077555,24.49740715544146,23.09338490843953,24.051205223881755,r,0.919148112362738,24.32540715544146,141.942679833372,0.24811474683284082,3.894970823382782,3.942852217593667e-05,23.96439315622244,9.866661527613483e-05,10.071364788546102,-44.05843008472399,98.0
745,343681.0,60498.35514975996,29996513837.14764,23.197153216922047,10.071394203103182,0.0203348428362679,-44.05846443315138,0.0045233785912817,21264619540.778248,3635133105.150789,-20917650356.763897,48.066095308741495,100.97800045215315,6.667570039870027,40361616.659153335,-134549983.37289292,-58328737.93738875,28.36751253017032,7.537791390902346,3.101002418165965,0.2723977063935941,24.497407425754027,23.093385178752094,24.125624838832064,r,0.8625286765559469,24.325407425754026,124.55401975965415,0.23346590688344962,4.168418247049417,3.4598338822126155e-05,23.920772758137183,0.0001120401348225044,10.071390207388555,-44.05842443069342,98.0
745,343684.0,60498.35639975994,29996516342.562973,23.19942815659475,10.071388307442135,0.0203343713616152,-44.05841270430248,0.0045236841530514,21264624731.515945,3635144009.933256,-20917649636.721905,48.06609526291044,100.9780003907852,6.667570026006676,40364680.17875732,-134549169.21084735,-58328403.01576398,28.364318736453352,7.539276357675555,3.101248580580352,0.2723962068236503,24.497407696044117,23.09338544904218,24.12833880852631,r,0.8613248019464375,24.325407696044117,124.07603409831549,0.23294686053734587,4.178740656517882,3.446556502730986e-05,23.838642550125492,0.0001123501010315964,10.071415625649283,-44.05841877627933,98.0
745,343688.0,60498.35806642659,29996519683.49852,23.202474077936056,10.071479502721331,0.0203337506737327,-44.0584247109388,0.004524093585487,21264631652.49689,3635158549.637668,-20917648676.66628,48.06609520181232,100.9780003089668,6.667570007529481,40368764.33273857,-134548083.41483325,-58327956.41240666,28.360049058258213,7.541219162363481,3.1015768225686453,0.2723942070176025,24.49740805639837,23.093385809396445,24.21062808733552,r,0.8032585362750517,24.32540805639837,107.47106119919944,0.21769787153702236,4.504051074964713,2.9853072555333178e-05,24.137778636289074,0.0001291726700596337,10.071449515740266,-44.05841123646766,98.0
745,347653.0,60502.33560764768,30004676735.90144,24.005061702103525,10.15184754688022,0.0198983367592387,-44.04037346378433,0.0044758811536905,21281148694.635216,3669857826.9429374,-20915357490.16509,48.06596680266669,100.97783434847976,6.667538421191079,49977556.2144194,-131790744.0360896,-57132312.6081812,27.79347026284064,9.263889064300596,3.852947987789896,0.2676470255975541,24.498284108824446,23.09426186182252,23.88694060391797,r,1.0560036349532596,24.326284108824446,189.39830272151514,0.2836099967023395,3.3500151410521344,5.261063964486531e-05,23.871179251947027,7.175613029206958e-05,10.1517838273864,-44.04043020769869,99.0
111,73100.0,59970.23100079032,13870663831.449375,122.6366975355773,147.18076757160594,0.035733036839362,16.879129243156786,-0.0332275666934643,-11240409603.949867,7303683144.767099,4074981583.558208,-198.30529466119475,-18.615320324387245,-60.46609650535894,-85884514.06506214,109792452.83855088,47590018.73478747,-24.95690275155987,-16.347010832683765,-6.958127689275458,0.1893264717198506,23.833764708465907,19.74771781321397,23.747437301244215,r,1.002693363702504,23.661764708465906,111.75610473610067,0.18430933769349073,5.404976143035451,3.104336242669463e-05,23.665341459883564,0.0008047855700329428,147.18079312551453,16.87910903735006,103.0
